Kota Asal,Kota Tujuan,Jenis Kendaraan,Nama Kendaraan,Kelas,Jam Berangkat,Jam Tiba,Harga,Durasi Perjalanan
Kediri,Jakarta,Bus,MTrans,Eksekutif,09:20,20:30,398000,670
Kediri,Jakarta,Bus,MTrans,Eksekutif,09:20,20:40,398000,680
Kediri,Jakarta,Bus,MTrans,Eksekutif,09:30,20:30,398000,660
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:45,19:20,398000,635
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:30,21:00,343000,750
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:45,20:00,398000,675
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:00,20:30,343000,750
Kediri,Jakarta,Bus,MTrans,Eksekutif,09:40,19:20,398000,580
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:00,20:30,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:00,20:30,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:15,20:45,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:15,20:45,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:15,20:45,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:15,20:45,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:15,20:45,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:15,20:45,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:15,20:45,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:30,21:00,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:30,21:00,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:30,21:00,343000,750
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:45,20:30,398000,705
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:30,21:00,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:30,21:00,343000,750
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:30,398000,715
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:00,398000,685
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:00,398000,685
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,19:20,398000,645
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:40,398000,725
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:30,398000,715
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:30,398000,715
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:40,398000,725
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,19:20,398000,645
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,19:20,398000,645
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:00,398000,685
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:35,20:40,398000,725
Kediri,Jakarta,Bus,MTrans,Eksekutif,08:45,20:00,398000,675
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:30,21:00,343000,750
Kediri,Jakarta,Bus,MTrans,Eksekutif,09:40,20:30,398000,650
Kediri,Jakarta,Bus,Harapan Jaya,Eksekutif,15:30,04:00,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,11:00,23:30,332000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:00,03:30,391000,750
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,01:45,340000,630
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,02:00,340000,645
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,00:30,340000,555
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,00:00,340000,525
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,00:30,340000,555
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,01:00,340000,585
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,01:00,340000,585
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,02:00,340000,645
Kediri,Jakarta,Bus,Sinar Jaya,Eksekutif,15:15,00:00,340000,525
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:30,04:00,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:30,04:00,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,Double Decker,15:30,04:00,514000,750
Kediri,Jakarta,Bus,Harapan Jaya,Double Decker,15:30,03:30,514000,720
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:00,03:30,375000,750
Kediri,Jakarta,Bus,Harapan Jaya,Eksekutif,15:30,04:00,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,Eksekutif,15:45,04:15,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,Eksekutif,15:45,04:15,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:45,04:15,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:45,04:15,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:45,04:15,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,Eksekutif,16:00,04:30,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,Double Decker,16:00,04:30,514000,750
Kediri,Jakarta,Bus,Harapan Jaya,Double Decker,16:00,04:30,514000,750
Kediri,Jakarta,Bus,Harapan Jaya,Eksekutif,16:00,04:30,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,Double Decker,16:10,04:40,514000,750
Kediri,Jakarta,Bus,Harapan Jaya,Double Decker,16:10,04:40,514000,750
Kediri,Jakarta,Bus,Harapan Jaya,Double Decker,16:30,05:00,514000,750
Kediri,Jakarta,Bus,Harapan Jaya,Double Decker,16:30,05:00,514000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:00,20:30,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:30,04:00,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,11:00,23:30,332000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:00,03:30,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,Suite,15:00,03:30,568000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,11:45,00:15,332000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,12:15,00:45,332000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,12:30,01:00,332000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,12:45,01:15,332000,750
Kediri,Jakarta,Bus,Ranajaya,Eksekutif,13:30,02:36,345050,786
Kediri,Jakarta,Bus,Ranajaya,Eksekutif,13:30,02:32,345050,782
Kediri,Jakarta,Bus,Ranajaya,Eksekutif,13:30,02:36,345050,786
Kediri,Jakarta,Bus,Ranajaya,Eksekutif,13:30,02:32,345050,782
Kediri,Jakarta,Bus,Mayora Trans,Eksekutif,14:00,01:55,351100,715
Kediri,Jakarta,Bus,Harapan Jaya,Suite,14:00,02:30,568000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:00,02:30,375000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:00,02:30,375000,750
Kediri,Jakarta,Bus,Mayora Trans,Eksekutif,14:00,03:34,363200,814
Kediri,Jakarta,Bus,Mayora Trans,Eksekutif,14:00,02:20,351100,740
Kediri,Jakarta,Bus,Harapan Jaya,Eksekutif,15:00,03:30,391000,750
Kediri,Jakarta,Bus,Mayora Trans,Eksekutif,14:00,02:10,351100,730
Kediri,Jakarta,Bus,Mayora Trans,Eksekutif,14:00,02:20,351100,740
Kediri,Jakarta,Bus,Mayora Trans,Eksekutif,14:00,03:34,363200,814
Kediri,Jakarta,Bus,Mayora Trans,Eksekutif,14:00,01:55,351100,715
Kediri,Jakarta,Bus,Harapan Jaya,Suite,14:15,02:45,568000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:30,03:00,375000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:30,03:00,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:30,03:00,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:30,03:00,375000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:30,03:00,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:40,03:10,375000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,14:40,03:10,375000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:00,03:30,375000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,15:00,03:30,391000,750
Kediri,Jakarta,Bus,Harapan Jaya,Eksekutif,15:00,03:30,391000,750
Kediri,Jakarta,Bus,Mayora Trans,Eksekutif,14:00,02:10,351100,730
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:00,20:30,343000,750
Kediri,Bekasi,Bus,Harapan Jaya,Eksekutif,15:15,00:15,391000,540
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:00,20:30,343000,750
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,12:15,17:00,150000,285
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,12:15,17:30,150000,315
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,12:00,17:00,150000,300
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,12:00,17:30,150000,330
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,09:30,14:30,150000,300
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,09:30,14:00,150000,270
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,09:15,14:30,150000,315
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,12:30,17:00,150000,270
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,09:15,14:00,150000,285
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,09:00,14:00,150000,300
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,05:30,10:00,150000,270
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,05:30,10:30,150000,300
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,05:15,10:00,150000,285
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,05:15,10:30,150000,315
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,05:00,10:00,150000,300
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,18:55,398000,620
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,09:00,14:30,150000,330
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,12:30,17:30,150000,300
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,15:00,19:30,200000,270
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,15:00,20:00,200000,300
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,04:10,225000,310
Kediri,Semarang,Bus,Harapan Jaya,Eksekutif,13:00,17:00,263000,240
Kediri,Semarang,Bus,Harapan Jaya,VIP,12:45,16:45,220000,240
Kediri,Semarang,Bus,Harapan Jaya,Eksekutif,12:40,16:40,263000,240
Kediri,Semarang,Bus,Harapan Jaya,VIP,12:30,16:30,220000,240
Kediri,Semarang,Bus,Harapan Jaya,VIP,12:15,16:15,220000,240
Kediri,Semarang,Bus,Harapan Jaya,VIP,11:45,15:45,231000,240
Kediri,Semarang,Bus,Harapan Jaya,VIP,08:30,12:30,231000,240
Kediri,Semarang,Bus,Harapan Jaya,VIP,08:15,12:15,231000,240
Kediri,Semarang,Bus,Harapan Jaya,VIP,08:00,12:00,231000,240
Kediri,Semarang,Bus,Harapan Jaya,VIP,07:30,11:30,231000,240
Kediri,Sragen,Bus,Malang Indah,Shuttle,23:00,03:00,200000,240
Kediri,Klaten,Bus,Malang Indah,Shuttle,23:00,05:00,200000,360
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,15:30,19:30,200000,240
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,15:30,20:00,200000,270
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,15:15,20:00,200000,285
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,15:15,19:30,200000,255
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,19:00,398000,625
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,19:00,398000,625
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,18:55,398000,620
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,19:10,398000,635
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:30,19:10,398000,580
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:30,18:55,398000,565
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:30,19:00,398000,570
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:30,18:55,398000,565
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,05:00,10:30,150000,330
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,01:30,06:30,150000,300
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,01:30,06:00,150000,270
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,01:15,06:30,150000,315
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,01:15,06:00,150000,285
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,01:00,06:30,150000,330
Kediri,Surabaya,Bus,Cozy Trans,Shuttle,01:00,06:00,150000,300
Kediri,Malang,Bus,Cozy Trans,Shuttle,18:30,22:00,130000,210
Kediri,Malang,Bus,Cozy Trans,Shuttle,18:00,22:00,130000,240
Kediri,Malang,Bus,Cozy Trans,Shuttle,13:30,17:00,130000,210
Kediri,Malang,Bus,Cozy Trans,Shuttle,13:00,17:00,130000,240
Kediri,Malang,Bus,Cozy Trans,Shuttle,07:30,11:00,130000,210
Kediri,Malang,Bus,Cozy Trans,Shuttle,07:00,11:00,130000,240
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:30,19:10,398000,580
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,04:30,225000,330
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:20,19:00,398000,580
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:20,19:10,398000,590
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,19:10,398000,635
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,19:10,398000,635
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:45,19:00,398000,615
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:45,19:10,398000,625
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:45,18:55,398000,610
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:45,19:00,398000,615
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:45,18:55,398000,610
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:45,19:10,398000,625
Kediri,Jakarta,Bus,Harapan Jaya,VIP,08:00,20:30,343000,750
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:10,19:00,398000,590
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:10,18:55,398000,585
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:15,19:10,398000,595
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:15,19:00,398000,585
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:15,18:55,398000,580
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:20,19:10,398000,590
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:20,18:55,398000,575
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:20,19:00,398000,580
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:20,18:55,398000,575
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,05:10,225000,370
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,04:50,225000,350
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,05:40,225000,400
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:40,22:10,354000,570
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:30,04:30,354000,960
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:30,04:30,354000,960
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:30,04:30,354000,960
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:30,04:30,354000,960
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:00,21:30,354000,570
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:00,21:30,354000,570
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:00,21:30,354000,570
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:00,21:30,354000,570
Kediri,Yogyakarta,Bus,Malang Indah,Shuttle,23:00,06:00,200000,420
Kediri,Yogyakarta,Bus,Duta Kartika,Shuttle,21:30,04:05,230000,395
Kediri,Solo,Bus,Malang Indah,Shuttle,23:00,04:00,200000,300
Kediri,Kendal,Bus,Harapan Jaya,Double Decker,16:30,21:00,402000,270
Kediri,Kendal,Bus,Harapan Jaya,Double Decker,16:10,20:40,402000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,16:00,20:30,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Double Decker,16:00,20:30,402000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,15:45,20:15,273000,270
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:40,22:10,354000,570
Kediri,Kendal,Bus,Harapan Jaya,VIP,15:45,20:15,273000,270
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:40,22:10,354000,570
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,13:00,04:30,354000,930
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,18:55,398000,620
Kediri,Bekasi,Bus,MTrans,Eksekutif,08:35,19:00,398000,625
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:30,17:30,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:30,17:30,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:30,17:30,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:15,17:15,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:15,17:15,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:15,17:15,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:00,17:00,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:00,17:00,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,08:00,17:00,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,07:30,16:30,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,07:30,16:30,343000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,07:30,16:30,343000,540
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,13:00,04:30,354000,930
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,13:00,04:30,354000,930
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,13:00,04:30,354000,930
Kediri,Bandung,Bus,Harapan Jaya,Eksekutif,12:40,22:10,354000,570
Kediri,Malang,Bus,Cozy Trans,Shuttle,03:30,07:00,130000,210
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,15:45,20:15,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,15:30,20:00,273000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,12:15,16:45,220000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,12:00,16:30,273000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,12:00,16:30,220000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,11:45,16:45,220000,300
Kediri,Kendal,Bus,Harapan Jaya,VIP,11:00,16:00,220000,300
Kediri,Kendal,Bus,Harapan Jaya,VIP,08:30,13:00,231000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,08:15,12:45,231000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,08:00,12:30,231000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,07:30,12:00,231000,270
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,06:15,225000,435
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,05:30,225000,390
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,05:50,225000,410
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,04:20,225000,320
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,05:20,225000,380
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,05:00,225000,360
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,04:40,225000,340
Kediri,Semarang,Bus,Malang Indah,Shuttle,23:00,06:00,225000,420
Kediri,Kendal,Bus,Harapan Jaya,VIP,12:30,17:00,220000,270
Kediri,Kendal,Bus,Harapan Jaya,Double Decker,15:30,20:00,402000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,12:30,17:00,263000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,12:40,17:10,263000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,15:30,20:00,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,15:15,19:45,273000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,15:00,19:30,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,15:00,19:30,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,15:00,19:30,273000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,15:00,19:30,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Suite,15:00,19:30,466000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,14:40,19:10,273000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,14:30,19:00,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,14:30,19:00,273000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,14:30,19:00,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Suite,14:15,18:45,466000,270
Kediri,Kendal,Bus,Harapan Jaya,VIP,14:00,18:30,273000,270
Kediri,Kendal,Bus,Harapan Jaya,Suite,14:00,18:30,455000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,13:00,17:30,263000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,13:00,17:30,263000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,12:40,17:10,263000,270
Kediri,Kendal,Bus,Harapan Jaya,Eksekutif,12:30,17:00,263000,270
Kediri,Malang,Bus,Cozy Trans,Shuttle,03:00,07:00,130000,240
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:10,19:10,398000,600
Kediri,Sumedang,Bus,Harapan Jaya,Eksekutif,12:40,20:40,354000,480
Kediri,Cirebon,Bus,Harapan Jaya,VIP,12:00,19:00,284000,420
Kediri,Cirebon,Bus,Harapan Jaya,VIP,11:45,18:15,284000,390
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,02:30,363200,750
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,03:44,363200,824
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,02:40,363200,760
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,02:55,363200,775
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:30,19:00,398000,570
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:40,19:10,398000,570
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:40,18:55,398000,555
Kediri,Bekasi,Bus,MTrans,Eksekutif,09:40,19:00,398000,560
Kediri,Bekasi,Bus,Harapan Jaya,VIP,11:00,20:00,332000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,11:00,20:00,332000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,11:45,20:45,332000,540
Kediri,Cirebon,Bus,Harapan Jaya,VIP,12:15,19:15,284000,420
Kediri,Bekasi,Bus,Harapan Jaya,VIP,12:15,21:15,332000,540
Kediri,Bekasi,Bus,Harapan Jaya,VIP,12:45,21:45,332000,540
Kediri,Bekasi,Bus,Mayora Trans,Eksekutif,14:00,02:05,340000,725
Kediri,Bekasi,Bus,Mayora Trans,Eksekutif,14:00,01:45,340000,705
Kediri,Bekasi,Bus,Mayora Trans,Eksekutif,14:00,01:35,340000,695
Kediri,Bekasi,Bus,Harapan Jaya,Suite,14:00,23:00,568000,540
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,02:55,363200,775
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,03:56,363200,836
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,03:25,363200,805
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,02:40,363200,760
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,03:00,363200,780
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,03:56,363200,836
Kediri,Bogor,Bus,Mayora Trans,Eksekutif,14:00,03:44,363200,824
Kediri,Bekasi,Bus,Mayora Trans,Eksekutif,14:00,02:05,340000,725
Kediri,Bekasi,Bus,Harapan Jaya,VIP,12:30,21:30,332000,540
Kediri,Bekasi,Bus,Mayora Trans,Eksekutif,14:00,01:45,340000,705
Kediri,Cirebon,Bus,Harapan Jaya,VIP,12:30,19:30,284000,420
Kediri,Cirebon,Bus,Harapan Jaya,Suite,14:15,21:15,525000,420
Kediri,Jakarta,Bus,Harapan Jaya,VIP,07:30,20:00,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,07:30,20:00,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,07:30,20:00,343000,750
Kediri,Jakarta,Bus,Harapan Jaya,VIP,07:30,20:00,343000,750
Kediri,Depok,Bus,Harapan Jaya,Eksekutif,13:00,22:30,375000,570
Kediri,Depok,Bus,Harapan Jaya,Eksekutif,12:40,22:10,375000,570
Kediri,Depok,Bus,Harapan Jaya,Eksekutif,12:30,22:00,375000,570
Kediri,Depok,Bus,Harapan Jaya,Eksekutif,12:00,21:30,402000,570
Kediri,Jakarta,Bus,Harapan Jaya,VIP,07:30,20:00,343000,750
Kediri,Sumedang,Bus,Harapan Jaya,Eksekutif,13:00,21:00,354000,480
Kediri,Sumedang,Bus,Harapan Jaya,Eksekutif,12:30,20:30,354000,480
Kediri,Sumedang,Bus,Harapan Jaya,Eksekutif,12:00,20:00,354000,480
Kediri,Karawang,Bus,Harapan Jaya,Eksekutif,16:00,00:30,391000,510
Kediri,Cirebon,Bus,Harapan Jaya,Suite,14:00,21:00,525000,420
Kediri,Karawang,Bus,Harapan Jaya,Eksekutif,15:45,00:15,391000,510
Kediri,Karawang,Bus,Harapan Jaya,Eksekutif,15:00,23:30,391000,510
Kediri,Karawang,Bus,Mayora Trans,Eksekutif,14:00,01:20,340000,680
Kediri,Karawang,Bus,Mayora Trans,Eksekutif,14:00,01:20,340000,680
Kediri,Karawang,Bus,Harapan Jaya,Eksekutif,13:00,21:30,402000,510
Kediri,Karawang,Bus,Harapan Jaya,Eksekutif,12:40,04:10,375000,930
Kediri,Karawang,Bus,Harapan Jaya,Eksekutif,12:30,04:00,375000,930
Kediri,Karawang,Bus,Harapan Jaya,VIP,11:00,19:30,332000,510
Kediri,Cirebon,Bus,Medali Mas,Eksekutif,20:15,07:00,281000,645
Kediri,Cirebon,Bus,Harapan Jaya,Eksekutif,16:00,23:00,343000,420
Kediri,Cirebon,Bus,Harapan Jaya,Eksekutif,15:45,22:45,343000,420
Kediri,Cirebon,Bus,Harapan Jaya,Eksekutif,15:30,22:30,343000,420
Kediri,Cirebon,Bus,Harapan Jaya,Eksekutif,15:00,22:00,343000,420
Kediri,Cirebon,Bus,Harapan Jaya,Suite,15:00,22:00,525000,420
Kediri,Karawang,Bus,Harapan Jaya,Eksekutif,15:30,00:00,391000,510
